product_id,name,brand,price_eur,category,sub_category,style_category,price_range,image_url,image_score,selected,local_images,image_count,all_image_urls
,Duravit D-Neo wandtoilet met zitting 37x54x40cm Wit Hoogglans – wit,Duravit,299.0,Toilet,General Toilets,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/6b73b396b637c105be5b3a9167a14514.jpg/duravit-d-neo-wandtoilet-met-zitting-37x54x40cm-wit-hoogglans-sw544305.jpg,9,True,images/tiger-boston-badkamermeubelset-120cm-chalet-eik--hoogglans-wit-met-spiegel-matzwarte-polybeton-wastafel-en-chromen-grepen/9f737b4a88ea6013dd4c60fefe1b5ab0.webp;images/tiger-boston-badkamermeubelset-120cm-chalet-eik--hoogglans-wit-met-spiegel-matzwarte-polybeton-wastafel-en-chromen-grepen/dea24e5988de740ac1a9e07aea0a62f9.jpg;images/tiger-boston-badkamermeubelset-120cm-chalet-eik--hoogglans-wit-met-spiegel-matzwarte-polybeton-wastafel-en-chromen-grepen/ff2e726e0b0fbd0f7f874d691e20eedd.webp;images/tiger-boston-badkamermeubelset-120cm-chalet-eik--hoogglans-wit-met-spiegel-matzwarte-polybeton-wastafel-en-chromen-grepen/effe333373a277a6a3abde69baa8f932.jpg,4,https://static.rorix.nl/image/product/overig/320x320/9f737b4a88ea6013dd4c60fefe1b5ab0.webp;https://static.rorix.nl/image/product/overig/320x320/dea24e5988de740ac1a9e07aea0a62f9.jpg;https://static.rorix.nl/image/product/overig/640x640/ff2e726e0b0fbd0f7f874d691e20eedd.webp;https://static.rorix.nl/image/product/overig/300x300/effe333373a277a6a3abde69baa8f932.jpg
,Duravit D-Neo wandtoilet zonder zitting 37x54x40cm Wit Hoogglans – wit,Duravit,259.63,Toilet,General Toilets,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/0c3ae4d6a9984c21791d60f8da2f066d.jpg/duravit-d-neo-wandtoilet-zonder-zitting-37x54x40cm-wit-hoogglans-sw640491.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/0c3ae4d6a9984c21791d60f8da2f066d.jpg/duravit-d-neo-wandtoilet-zonder-zitting-37x54x40cm-wit-hoogglans-sw640491.jpg
,Duravit D-code Closet – wit,Duravit,120.76,Toilet,Staande Closets,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/b1b3bb618965422dcc6614e8d062a508.jpg/duravit-d-code-closet-staand-735mm-diepspoel-horizontale-afv-zonder-reservoir-wit-0315138.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/b1b3bb618965422dcc6614e8d062a508.jpg/duravit-d-code-closet-staand-735mm-diepspoel-horizontale-afv-zonder-reservoir-wit-0315138.jpg
,Duravit D-code WC-zitting .9x5cm met softclose Kunststof wit Glanzend – wit,Duravit,140.12,Toilet,General Toilets,budget_functional,budget,https://static.rorix.nl/image/product/overig/400x400/edf877d121b5d4bcc262a8e9b124f455.jpg/duravit-d-code-wc-zitting-44.3x35.9x5cm-met-softclose-kunststof-wit-glanzend-sw46981.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/edf877d121b5d4bcc262a8e9b124f455.jpg/duravit-d-code-wc-zitting-44.3x35.9x5cm-met-softclose-kunststof-wit-glanzend-sw46981.jpg
,"Adema Classico Toiletset – wit, antraciet, rechthoekige knoppen",Adema,331.99,Toilet,Bedieningsplaten,,,https://static.rorix.nl/image/product/overig/400x400/b09b6eb69ac7f21ea0c969bd02024560.jpg/adema-classico-toiletset-inbouwreservoir-toiletpot-basic-toiletzitting-bedieningsplaat-rechthoekige-knoppen-antraciet-mat-wit-sw1164249.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/b09b6eb69ac7f21ea0c969bd02024560.jpg/adema-classico-toiletset-inbouwreservoir-toiletpot-basic-toiletzitting-bedieningsplaat-rechthoekige-knoppen-antraciet-mat-wit-sw1164249.jpg
,"Adema Classico toiletset bestaande uit inbouwreservoir en toiletpot, basic toiletzitting en bedienin",Adema,331.99,Toilet,Bedieningsplaten,,,"https://static.rorix.nl/image/product/overig/400x400/0561bc265546a97abb702bf27b27b40d.jpg/adema-classico-toiletset-bestaande-uit-inbouwreservoir-en-toiletpot,-basic-toiletzitting-en-bedieningsplaat-mat-antraciet-ronde-knoppen-wit-sw1164763.jpg",9,True,,1,"https://static.rorix.nl/image/product/overig/400x400/0561bc265546a97abb702bf27b27b40d.jpg/adema-classico-toiletset-bestaande-uit-inbouwreservoir-en-toiletpot,-basic-toiletzitting-en-bedieningsplaat-mat-antraciet-ronde-knoppen-wit-sw1164763.jpg"
,"Adema Classico toiletset bestaande uit inbouwreservoir en toiletpot, basic toiletzitting en bedienin",Adema,331.99,Toilet,Bedieningsplaten,,,"https://static.rorix.nl/image/product/overig/400x400/d2a01a023cce49ab5a7f6418fb5d5fd8.jpg/adema-classico-toiletset-bestaande-uit-inbouwreservoir-en-toiletpot,-basic-toiletzitting-en-bedieningsplaat-rechte-knoppen-wit-sw794520.jpg",9,True,,1,"https://static.rorix.nl/image/product/overig/400x400/d2a01a023cce49ab5a7f6418fb5d5fd8.jpg/adema-classico-toiletset-bestaande-uit-inbouwreservoir-en-toiletpot,-basic-toiletzitting-en-bedieningsplaat-rechte-knoppen-wit-sw794520.jpg"
,"Adema Classico toiletset bestaande uit inbouwreservoir en toiletpot, basic toiletzitting en bedienin",Adema,331.99,Toilet,Bedieningsplaten,,,"https://static.rorix.nl/image/product/overig/400x400/e3aabf0fdd55dbec48862a8629d677ed.jpg/adema-classico-toiletset-bestaande-uit-inbouwreservoir-en-toiletpot,-basic-toiletzitting-en-bedieningsplaat-wit-sw794504.jpg",9,True,,1,"https://static.rorix.nl/image/product/overig/400x400/e3aabf0fdd55dbec48862a8629d677ed.jpg/adema-classico-toiletset-bestaande-uit-inbouwreservoir-en-toiletpot,-basic-toiletzitting-en-bedieningsplaat-wit-sw794504.jpg"
,"Adema Classico toiletset bestaande uit inbouwreservoir en toiletpot, basic toiletzitting en bedienin",Adema,331.99,Toilet,Bedieningsplaten,,,"https://static.rorix.nl/image/product/overig/400x400/17176e7cba496ce7774e6473031f7d05.jpg/adema-classico-toiletset-bestaande-uit-inbouwreservoir-en-toiletpot,-basic-toiletzitting-en-bedieningsplaat-zwart-sw794519.jpg",9,True,,1,"https://static.rorix.nl/image/product/overig/400x400/17176e7cba496ce7774e6473031f7d05.jpg/adema-classico-toiletset-bestaande-uit-inbouwreservoir-en-toiletpot,-basic-toiletzitting-en-bedieningsplaat-zwart-sw794519.jpg"
,Aloni Muffly Hangend Toilet – wit,Unknown,263.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/2d7291aae40da46723f28a19cb929414.jpg/aloni-muffly-hangend-toilet-36.5x52x34.6cm-wervelspoeling-randloos-met-zitting-softclose-quick-release-compact-ribbel-glans-wit-sw1446223.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/2d7291aae40da46723f28a19cb929414.jpg/aloni-muffly-hangend-toilet-36.5x52x34.6cm-wervelspoeling-randloos-met-zitting-softclose-quick-release-compact-ribbel-glans-wit-sw1446223.jpg
,"Aloni Pro Hangend Toilet – mat zwart, zwart",Unknown,351.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/27ae592e61f6c67284bdeccf02306094.jpg/aloni-pro-hangend-toilet-36x49x32cm-wervelspoeling-randloos-met-zitting-softclose-quick-release-compact-mat-zwart-sw1446224.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/27ae592e61f6c67284bdeccf02306094.jpg/aloni-pro-hangend-toilet-36x49x32cm-wervelspoeling-randloos-met-zitting-softclose-quick-release-compact-mat-zwart-sw1446224.jpg
,Aloni Pro Hangend Toilet – wit,Unknown,206.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/f00853153d2373667ee44d184909d863.jpg/aloni-pro-hangend-toilet-36x49x32cm-wervelspoeling-randloos-met-zitting-softclose-quick-release-compact-glans-wit-sw1446222.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/f00853153d2373667ee44d184909d863.jpg/aloni-pro-hangend-toilet-36x49x32cm-wervelspoeling-randloos-met-zitting-softclose-quick-release-compact-glans-wit-sw1446222.jpg
,Best Design morrano--zonder-spoelrand wandcloset blinde bevestiging incl. zitting mat-khaki khaki ma,Unknown,944.39,Toilet,Wandclosets,,,https://static.rorix.nl/image/product/overig/400x400/26258be2d2be537000262baca8a08d1f.jpg/best-design-morrano-49-zonder-spoelrand-wandcloset-blinde-bevestiging-incl.-zitting-mat-khaki-khaki-mat-sw976239.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/26258be2d2be537000262baca8a08d1f.jpg/best-design-morrano-49-zonder-spoelrand-wandcloset-blinde-bevestiging-incl.-zitting-mat-khaki-khaki-mat-sw976239.jpg
,"Best Design toiletzitting soft closing Morrano mat wit – mat wit, wit",Unknown,142.61,Toilet,Toiletzittingen,,,https://static.rorix.nl/image/product/overig/400x400/285debe7c2bfbf49124a5b6922fcfe6b.jpg/best-design-toiletzitting-soft-closing-morrano-53-mat-wit-sw487030.jpg,9,True,images/go-by-van-marcke-d-shape-design---halfvrijstaand-bad---180x80x60cm---hoek-links---acryl---mat-wit/5dcdc04510893a2b7e6de50f075fd802.jpg;images/go-by-van-marcke-d-shape-design---halfvrijstaand-bad---180x80x60cm---hoek-links---acryl---mat-wit/0084d06747abff671bf59cf7991f3019.webp,2,https://static.rorix.nl/image/product/van-marcke/400x400/5dcdc04510893a2b7e6de50f075fd802.jpg;https://static.rorix.nl/image/product/van-marcke/480x480/0084d06747abff671bf59cf7991f3019.webp
,Bestway Flowclear Filter Cartridge,Unknown,4.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/7d6b440f53299a53fee0693adde5f64e.jpg/bestway-flowclear-filter-cartridge-ii--sw643438.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/7d6b440f53299a53fee0693adde5f64e.jpg/bestway-flowclear-filter-cartridge-ii--sw643438.jpg
,"Clou Hammock dunne wc zitting . softclose en quickrelease Mat zwart – mat zwart, zwart",Unknown,194.0,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/173a19456595fcb3d4eb4b05f123c115.jpg/clou-hammock-dunne-wc-zitting-37x43.5cm-softclose-en-quickrelease-mat-zwart-sw489926.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/173a19456595fcb3d4eb4b05f123c115.jpg/clou-hammock-dunne-wc-zitting-37x43.5cm-softclose-en-quickrelease-mat-zwart-sw489926.jpg
,Clou Hammock dunne wc zitting . softclose en quickrelease wit – wit,Unknown,161.0,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/7d4a58f2a7b4d079f5b7bbf206ffaefe.jpg/clou-hammock-dunne-wc-zitting-37x43.5cm-softclose-en-quickrelease-wit-sw411455.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/7d4a58f2a7b4d079f5b7bbf206ffaefe.jpg/clou-hammock-dunne-wc-zitting-37x43.5cm-softclose-en-quickrelease-wit-sw411455.jpg
,Clou Hammock toiletzitting met deksel .3x5cm softclose ABS wit mat – wit,Unknown,176.0,Toilet,Toiletzittingen,,,https://static.rorix.nl/image/product/overig/400x400/9b94233b953857a70b83b02b968e508b.jpg/clou-hammock-toiletzitting-met-deksel-36.8x43.3x5cm-softclose-abs-wit-mat-sw209116.jpg,9,True,images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-1-lade-greeploos-met-greeplijst-in-kleur-charleston-met-wasbak-thin-dubbel-2-kraangaten-wit-mat/79ea2bccff4eeeb47ac45c488cd768e7.jpg;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-1-lade-greeploos-met-greeplijst-in-kleur-charleston-met-wasbak-thin-dubbel-2-kraangaten-wit-mat/49f36472a129b03f8930b2d548c53224.jpg;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-1-lade-greeploos-met-greeplijst-in-kleur-charleston-met-wasbak-thin-dubbel-2-kraangaten-wit-mat/66b15ad1fdb6570d47a0d44ec7def2eb.webp;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-1-lade-greeploos-met-greeplijst-in-kleur-charleston-met-wasbak-thin-dubbel-2-kraangaten-wit-mat/9d918423159c5c0b921a696562bb15f5.webp;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-1-lade-greeploos-met-greeplijst-in-kleur-charleston-met-wasbak-thin-dubbel-2-kraangaten-wit-mat/effe333373a277a6a3abde69baa8f932.jpg;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-1-lade-greeploos-met-greeplijst-in-kleur-charleston-met-wasbak-thin-dubbel-2-kraangaten-wit-mat/979283ed80b92db5df14f94acfc01ea7.jpg,6,https://static.rorix.nl/image/product/overig/200x200/79ea2bccff4eeeb47ac45c488cd768e7.jpg;https://static.rorix.nl/image/product/overig/2000x2000/49f36472a129b03f8930b2d548c53224.jpg;https://static.rorix.nl/image/product/overig/640x640/66b15ad1fdb6570d47a0d44ec7def2eb.webp;https://static.rorix.nl/image/product/overig/300x300/9d918423159c5c0b921a696562bb15f5.webp;https://static.rorix.nl/image/product/overig/300x300/effe333373a277a6a3abde69baa8f932.jpg;https://static.rorix.nl/image/product/overig/300x300/979283ed80b92db5df14f94acfc01ea7.jpg
,Clou Hammock toiletzitting met deksel .3x5cm softclose Zwart mat – zwart,Unknown,176.0,Toilet,Toiletzittingen,,,https://static.rorix.nl/image/product/overig/400x400/15bbc9c94aa5d82703f0dfbcc6b0dbc9.jpg/clou-hammock-toiletzitting-met-deksel-36.8x43.3x5cm-softclose-zwart-mat-sw405730.jpg,9,True,images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-2-laden-greeploos-met-greeplijst-in-kleur-zwart-mat-met-wasbak-kube-dubbel-2-kraangaten-wit/6c9006a964f51e01a34fb4715a7d674a.jpg;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-2-laden-greeploos-met-greeplijst-in-kleur-zwart-mat-met-wasbak-kube-dubbel-2-kraangaten-wit/08e5bbcbcc3938ac6e42b42a56a9e7ef.webp;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-2-laden-greeploos-met-greeplijst-in-kleur-zwart-mat-met-wasbak-kube-dubbel-2-kraangaten-wit/ac4ab4f2691c6ba6291c0914d8dfb92c.webp;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-2-laden-greeploos-met-greeplijst-in-kleur-zwart-mat-met-wasbak-kube-dubbel-2-kraangaten-wit/effe333373a277a6a3abde69baa8f932.jpg;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-2-laden-greeploos-met-greeplijst-in-kleur-zwart-mat-met-wasbak-kube-dubbel-2-kraangaten-wit/7234c82050bf1c8e0a056695d148cc22.webp;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-2-laden-greeploos-met-greeplijst-in-kleur-zwart-mat-met-wasbak-kube-dubbel-2-kraangaten-wit/39bcba1e2c9969c459ac6c78f07cc220.webp,6,https://static.rorix.nl/image/product/overig/480x480/6c9006a964f51e01a34fb4715a7d674a.jpg;https://static.rorix.nl/image/product/overig/640x640/08e5bbcbcc3938ac6e42b42a56a9e7ef.webp;https://static.rorix.nl/image/product/overig/320x320/ac4ab4f2691c6ba6291c0914d8dfb92c.webp;https://static.rorix.nl/image/product/overig/300x300/effe333373a277a6a3abde69baa8f932.jpg;https://static.rorix.nl/image/product/overig/300x300/7234c82050bf1c8e0a056695d148cc22.webp;https://static.rorix.nl/image/product/overig/300x300/39bcba1e2c9969c459ac6c78f07cc220.webp
,"Clou InBe 1 wandtoilet met toiletzitting versie mat wit – mat wit, wit",Unknown,446.0,Toilet,Toiletzittingen,,,https://static.rorix.nl/image/product/overig/400x400/e7489f7de0bb1c4c22eecaf7db2055d8.jpg/clou-inbe-1-wandtoilet-met-toiletzitting-versie-48-cm-mat-wit-sw993251.jpg,9,True,images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-1-lade-greeploos-met-greeplijst-in-kleur-charleston-met-wasbak-thin-dubbel-2-kraangaten-wit-mat/79ea2bccff4eeeb47ac45c488cd768e7.jpg;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-1-lade-greeploos-met-greeplijst-in-kleur-charleston-met-wasbak-thin-dubbel-2-kraangaten-wit-mat/49f36472a129b03f8930b2d548c53224.jpg;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-1-lade-greeploos-met-greeplijst-in-kleur-charleston-met-wasbak-thin-dubbel-2-kraangaten-wit-mat/66b15ad1fdb6570d47a0d44ec7def2eb.webp;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-1-lade-greeploos-met-greeplijst-in-kleur-charleston-met-wasbak-thin-dubbel-2-kraangaten-wit-mat/9d918423159c5c0b921a696562bb15f5.webp;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-1-lade-greeploos-met-greeplijst-in-kleur-charleston-met-wasbak-thin-dubbel-2-kraangaten-wit-mat/effe333373a277a6a3abde69baa8f932.jpg;images/hr-badmeubelen-matrix-3d-badkamermeubelset-120cm-1-lade-greeploos-met-greeplijst-in-kleur-charleston-met-wasbak-thin-dubbel-2-kraangaten-wit-mat/979283ed80b92db5df14f94acfc01ea7.jpg,6,https://static.rorix.nl/image/product/overig/200x200/79ea2bccff4eeeb47ac45c488cd768e7.jpg;https://static.rorix.nl/image/product/overig/2000x2000/49f36472a129b03f8930b2d548c53224.jpg;https://static.rorix.nl/image/product/overig/640x640/66b15ad1fdb6570d47a0d44ec7def2eb.webp;https://static.rorix.nl/image/product/overig/300x300/9d918423159c5c0b921a696562bb15f5.webp;https://static.rorix.nl/image/product/overig/300x300/effe333373a277a6a3abde69baa8f932.jpg;https://static.rorix.nl/image/product/overig/300x300/979283ed80b92db5df14f94acfc01ea7.jpg
,Clou Inbe Closetzitting – wit,Unknown,133.0,Toilet,Staande Closets,,,https://static.rorix.nl/image/product/clou/400x400/d05e8d6a270c29f6400a336704b6c588.jpg/clou-inbe-closetzitting-36.8x43.3x5cm-quickrelease-softclose-met-deksel-softclose-glans-wit-sw769462.jpg,9,True,,1,https://static.rorix.nl/image/product/clou/400x400/d05e8d6a270c29f6400a336704b6c588.jpg/clou-inbe-closetzitting-36.8x43.3x5cm-quickrelease-softclose-met-deksel-softclose-glans-wit-sw769462.jpg
,Creavit Design Hangend Toilet – wit,Unknown,246.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/50c6f73ddadd57cab530f1ccc18eb146.jpg/creavit-design-hangend-toilet-35.3x51cm-spoelrandloos-wit-sw1152722.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/50c6f73ddadd57cab530f1ccc18eb146.jpg/creavit-design-hangend-toilet-35.3x51cm-spoelrandloos-wit-sw1152722.jpg
,Creavit Hangend Toilet,Unknown,398.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/e0a4b39a08c7086b012d4ec404774d71.jpg/creavit-hangend-toilet-35.3x51cm-spoelrandloos-mat-cappucino-sw1152737.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/e0a4b39a08c7086b012d4ec404774d71.jpg/creavit-hangend-toilet-35.3x51cm-spoelrandloos-mat-cappucino-sw1152737.jpg
,"Creavit Hangend Toilet – antraciet, rvs",Unknown,411.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/4b48effcbb49d8d0c030d00ecdaba322.jpg/creavit-hangend-toilet-35.3x51cm-rvs-bidetsproeier-spoelrandloos-mat-antraciet-sw1152740.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/4b48effcbb49d8d0c030d00ecdaba322.jpg/creavit-hangend-toilet-35.3x51cm-rvs-bidetsproeier-spoelrandloos-mat-antraciet-sw1152740.jpg
,Creavit Hangend Toilet – grijs,Unknown,411.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/4e4c37397b3649bbbe12b2b5bbf11f5d.jpg/creavit-hangend-toilet-35.3x51cm-spoelrandloos-koel-grijs-sw1152754.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/4e4c37397b3649bbbe12b2b5bbf11f5d.jpg/creavit-hangend-toilet-35.3x51cm-spoelrandloos-koel-grijs-sw1152754.jpg
,"Creavit Hangend Toilet – mat wit, wit",Unknown,411.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/84e47ac57c0454abc3f72484e0e97b78.jpg/creavit-hangend-toilet-35.3x51cm-rvs-bidetsproeier-spoelrandloos-mat-wit-sw1152741.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/84e47ac57c0454abc3f72484e0e97b78.jpg/creavit-hangend-toilet-35.3x51cm-rvs-bidetsproeier-spoelrandloos-mat-wit-sw1152741.jpg
,Creavit Hangend Toilet – rvs,Unknown,411.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/6c18393604fd0dccf6f3b680b729ee58.jpg/creavit-hangend-toilet-35.3x51cm-rvs-bidetsproeier-spoelrandloos-mat-cappucino-sw1152735.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/6c18393604fd0dccf6f3b680b729ee58.jpg/creavit-hangend-toilet-35.3x51cm-rvs-bidetsproeier-spoelrandloos-mat-cappucino-sw1152735.jpg
,Creavit Hangend Toilet – wit,Unknown,366.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/3093aec43aec86ee21bcd6f25b7c04e8.jpg/creavit-hangend-toilet-35.3x51cm-bidetsproeier-koud-water-spoelrandloos-wit-sw1152723.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/3093aec43aec86ee21bcd6f25b7c04e8.jpg/creavit-hangend-toilet-35.3x51cm-bidetsproeier-koud-water-spoelrandloos-wit-sw1152723.jpg
,"Creavit Hangend Toilet – wit, rvs",Unknown,250.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/50c6f73ddadd57cab530f1ccc18eb146.jpg/creavit-hangend-toilet-35.3x51cm-rvs-bidetsproeier-spoelrandloos-wit-sw1152348.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/50c6f73ddadd57cab530f1ccc18eb146.jpg/creavit-hangend-toilet-35.3x51cm-rvs-bidetsproeier-spoelrandloos-wit-sw1152348.jpg
,Creavit Hangend Toiletset,Unknown,530.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/e0a4b39a08c7086b012d4ec404774d71.jpg/creavit-hangend-toiletset-35.3x51cm-spoelrandloos-met-zitting-mat-cappucino-sw1233486.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/e0a4b39a08c7086b012d4ec404774d71.jpg/creavit-hangend-toiletset-35.3x51cm-spoelrandloos-met-zitting-mat-cappucino-sw1233486.jpg
,Creavit Hangend Toiletset – wit,Unknown,440.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/7628ea9f929c735e2a34f8163e85b4ba.jpg/creavit-hangend-toiletset-35.3x51cm-bidetsproeier-warm-koud-spoelrandloos-met-zitting-wit-sw1233492.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/7628ea9f929c735e2a34f8163e85b4ba.jpg/creavit-hangend-toiletset-35.3x51cm-bidetsproeier-warm-koud-spoelrandloos-met-zitting-wit-sw1233492.jpg
,"Creavit Hangend Toiletset – wit, rvs",Unknown,326.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/50c6f73ddadd57cab530f1ccc18eb146.jpg/creavit-hangend-toiletset-35.3x51cm-rvs-bidetsproeier-spoelrandloos-met-zitting-wit-sw1233319.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/50c6f73ddadd57cab530f1ccc18eb146.jpg/creavit-hangend-toiletset-35.3x51cm-rvs-bidetsproeier-spoelrandloos-met-zitting-wit-sw1233319.jpg
,"Creavit Lara Staande Toilet – mat zwart, zwart",Unknown,285.99,Toilet,Staande Closets,,,https://static.rorix.nl/image/product/overig/400x400/a6bf5dfc817d65efbdb3693bed7f236d.jpg/creavit-lara-staande-toilet-onderpot-zonder-bidet-sproeier-muur-onderuitgang-mat-zwart-sw1183122.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/a6bf5dfc817d65efbdb3693bed7f236d.jpg/creavit-lara-staande-toilet-onderpot-zonder-bidet-sproeier-muur-onderuitgang-mat-zwart-sw1183122.jpg
,Creavit Lara Staande Toilet – wit,Unknown,183.99,Toilet,Staande Closets,,,https://static.rorix.nl/image/product/overig/400x400/bcf80287bc17e735ae8e88cfae0bac47.jpg/creavit-lara-staande-toilet-onderpot-zonder-bidet-sproeier-muur-onderuitgang-wit-sw1183118.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/bcf80287bc17e735ae8e88cfae0bac47.jpg/creavit-lara-staande-toilet-onderpot-zonder-bidet-sproeier-muur-onderuitgang-wit-sw1183118.jpg
,"Creavit Lara WC- zitting – wit, inox",Unknown,72.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/84c0fbec5e6c42d2388db20900cd2fbb.jpg/creavit-lara-wc-zitting-duroplast-inox-scharnieren-softclose-wit-sw1183121.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/84c0fbec5e6c42d2388db20900cd2fbb.jpg/creavit-lara-wc-zitting-duroplast-inox-scharnieren-softclose-wit-sw1183121.jpg
,"Creavit Lara WC-zitting – mat zwart, zwart",Unknown,140.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/70106a60485d9c2a610a00a7aea8bc25.jpg/creavit-lara-wc-zitting-duroplast-inox-scharnieren-softclose-mat-zwart-sw1183124.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/70106a60485d9c2a610a00a7aea8bc25.jpg/creavit-lara-wc-zitting-duroplast-inox-scharnieren-softclose-mat-zwart-sw1183124.jpg
,Creavit Selin Staande Toilet – wit,Unknown,184.99,Toilet,Staande Closets,,,https://static.rorix.nl/image/product/overig/400x400/3acb784e7f5d1e4af37cd9b605ec4daa.jpg/creavit-selin-staande-toilet-onderpot-zonder-bidet-sproeier-muur-onderuitgang-wit-sw1183115.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/3acb784e7f5d1e4af37cd9b605ec4daa.jpg/creavit-selin-staande-toilet-onderpot-zonder-bidet-sproeier-muur-onderuitgang-wit-sw1183115.jpg
,"Creavit Wc-Zitting – antraciet, inox",Unknown,137.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/d53c0b1aab14371ba119e4fbe83d508a.jpg/creavit-wc-zitting-duroplast-softclose-quick-release-inox-scharnieren-mat-antraciet-sw1152713.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/d53c0b1aab14371ba119e4fbe83d508a.jpg/creavit-wc-zitting-duroplast-softclose-quick-release-inox-scharnieren-mat-antraciet-sw1152713.jpg
,"Creavit Wc-Zitting – grijs, inox",Unknown,150.99,Toilet,General Toilets,,,https://static.rorix.nl/image/product/overig/400x400/ba6e93d6c6868acd1f73546e99909186.jpg/creavit-wc-zitting-duroplast-softclose-quick-release-inox-scharnieren-koel-grijs-sw1152750.jpg,9,True,,1,https://static.rorix.nl/image/product/overig/400x400/ba6e93d6c6868acd1f73546e99909186.jpg/creavit-wc-zitting-duroplast-softclose-quick-release-inox-scharnieren-koel-grijs-sw1152750.jpg
